Text,POS,Dep,IsSent,parNum,NNRExtracts,Polarity,Sent
On the general point  I agree with him; I believe that the energy crisis underlines the importance of the railway system.,OnIN theDT generalJJ pointNN IPRP agreeVBP withIN himPRP ;: IPRP believeVBP thatIN theDT energyNN crisisNN underlinesVBZ theDT importanceNN ofIN theDT railwayNN systemNN ,"root(ROOT-0, agree-7) case(point-4, On-1) det(point-4, the-2) amod(point-4, general-3) nmod:on(agree-7, point-4) punct(agree-7, ,-5) nsubj(agree-7, I-6) case(him-9, with-8) nmod:with(agree-7, him-9) punct(agree-7, ;-10) nsubj(believe-12, I-11) parataxis(agree-7, believe-12) mark(underlines-17, that-13) det(crisis-16, the-14) compound(crisis-16, energy-15) nsubj(underlines-17, crisis-16) ccomp(believe-12, underlines-17) det(importance-19, the-18) dobj(underlines-17, importance-19) case(system-23, of-20) det(system-23, the-21) compound(system-23, railway-22) nmod:of(importance-19, system-23) punct(agree-7, .-24)",0,4,[ ],0,2
If there are any difficulties with oil  the Minister might encourage the chairman to introduce steam trains on that line  and others in Scotland.,IfIN thereEX areVBP anyDT difficultiesNNS withIN oilNN theDT MinisterNNP mightMD encourageVB theDT chairmanNN toTO introduceVB steamNN trainsNNS onIN thatDT lineNN andCC othersNNS inIN ScotlandNNP ,"root(ROOT-0, encourage-12) mark(are-3, If-1) expl(are-3, there-2) advcl(encourage-12, are-3) det(difficulties-5, any-4) nsubj(are-3, difficulties-5) case(oil-7, with-6) nmod:with(difficulties-5, oil-7) punct(encourage-12, ,-8) det(Minister-10, the-9) nsubj(encourage-12, Minister-10) aux(encourage-12, might-11) det(chairman-14, the-13) dobj(encourage-12, chairman-14) mark(introduce-16, to-15) xcomp(encourage-12, introduce-16) compound(trains-18, steam-17) dobj(introduce-16, trains-18) case(line-21, on-19) det(line-21, that-20) nmod:on(introduce-16, line-21) punct(encourage-12, ,-22) cc(encourage-12, and-23) conj:and(encourage-12, others-24) case(Scotland-26, in-25) nmod:in(others-24, Scotland-26) punct(encourage-12, .-27)",0,5,"[encourage, chairman, Minister, introduce, ROOT, are, and]",0,2
The chairman will have heard what the hon. Member said.,TheDT chairmanNN willMD haveVB heardVBN whatWP theDT honNN MemberNNP saidVBD ,"root(ROOT-0, heard-5) det(chairman-2, The-1) nsubj(heard-5, chairman-2) aux(heard-5, will-3) aux(heard-5, have-4) dobj(said-10, what-6) det(Member-9, the-7) compound(Member-9, hon.-8) nsubj(said-10, Member-9) ccomp(heard-5, said-10) punct(heard-5, .-11)",0,6,"[said, Member, what, heard]",0,2
As I understand the present position  five trains will be cancelled on that line only on Saturdays  and only in the winter months as a means of saving fuel.,AsIN IPRP understandVBP theDT presentJJ positionNN fiveCD trainsNNS willMD beVB cancelledVBN onIN thatDT lineNN onlyRB onIN SaturdaysNNS andCC onlyRB inIN theDT winterNN monthsNNS asIN aDT meansNN ofIN savingVBG fuelNN ,"root(ROOT-0, cancelled-12) mark(understand-3, As-1) nsubj(understand-3, I-2) advcl(cancelled-12, understand-3) det(position-6, the-4) amod(position-6, present-5) dobj(understand-3, position-6) punct(cancelled-12, ,-7) nummod(trains-9, five-8) nsubjpass(cancelled-12, trains-9) aux(cancelled-12, will-10) auxpass(cancelled-12, be-11) case(line-15, on-13) det(line-15, that-14) nmod:on(cancelled-12, line-15) advmod(Saturdays-18, only-16) case(Saturdays-18, on-17) nmod:on(cancelled-12, Saturdays-18) punct(cancelled-12, ,-19) cc(cancelled-12, and-20) advmod(months-25, only-21) case(months-25, in-22) det(months-25, the-23) compound(months-25, winter-24) conj:and(cancelled-12, months-25) case(means-28, as-26) det(means-28, a-27) nmod:as(months-25, means-28) mark(saving-30, of-29) acl(means-28, saving-30) dobj(saving-30, fuel-31) punct(cancelled-12, .-32)",0,6,[ ],0,2
When my right hon. Friend next meets the chairman  will he discuss with him the rapidly declining quality of the Aberdeen Inverness railway  which passes through my constituency  and which is of major importance to the many thousands of Service men based there and to the students who have to pursue their studies elsewhere?,WhenWRB myPRP$ rightJJ honNN FriendNNP nextJJ meetsVBZ theDT chairmanNN willMD hePRP discussVB withIN himPRP theDT rapidlyRB decliningVBG 406CD qualityNN ofIN theDT AberdeenNNP InvernessNNP railwayNN whichWDT passesVBZ throughIN myPRP$ constituencyNN andCC whichWDT isVBZ ofIN majorJJ importanceNN toTO theDT manyJJ thousandsNNS ofIN ServiceNNP menNNS basedVBN thereRB andCC toTO theDT studentsNNS whoWP haveVBP toTO pursueVB theirPRP$ studiesNNS elsewhereRB ,"root(ROOT-0, discuss-13) advmod(meets-7, When-1) nmod:poss(Friend-5, my-2) amod(Friend-5, right-3) compound(Friend-5, hon.-4) nsubj(meets-7, Friend-5) amod(meets-7, next-6) advcl(discuss-13, meets-7) det(chairman-9, the-8) dobj(meets-7, chairman-9) punct(discuss-13, ,-10) aux(discuss-13, will-11) nsubj(discuss-13, he-12) case(him-15, with-14) nmod:with(discuss-13, him-15) det(quality-20, the-16) advmod(declining-18, rapidly-17) amod(quality-20, declining-18) nummod(quality-20, 406-19) dobj(discuss-13, quality-20) dobj(discuss-13, quality-20'') conj:and(quality-20, quality-20'') case(railway-25, of-21) det(railway-25, the-22) compound(railway-25, Aberdeen-23) compound(railway-25, Inverness-24) nmod:of(quality-20, railway-25) punct(railway-25, ,-26) nsubj(passes-28, which-27) acl:relcl(railway-25, passes-28) case(constituency-31, through-29) nmod:poss(constituency-31, my-30) nmod:through(passes-28, constituency-31) punct(railway-25, ,-32) cc(quality-20, and-33) nsubj(importance-38, which-34) cop(importance-38, is-35) case(importance-38, of-36) amod(importance-38, major-37) nmod:of(quality-20'', importance-38) case(thousands-42, to-39) det(thousands-42, the-40) amod(thousands-42, many-41) nmod:to(importance-38, thousands-42) case(men-45, of-43) compound(men-45, Service-44) nmod:of(thousands-42, men-45) acl(thousands-42, based-46) advmod(based-46, there-47) cc(importance-38, and-48) case(students-51, to-49) det(students-51, the-50) nmod:of(quality-20'', students-51) conj:and(importance-38, students-51) nsubj(have-53, who-52) acl:relcl(students-51, have-53) mark(pursue-55, to-54) xcomp(have-53, pursue-55) nmod:poss(studies-57, their-56) dobj(pursue-55, studies-57) advmod(pursue-55, elsewhere-58) punct(discuss-13, ?-59)",0,7,"[discuss, quality, he, quality, him, When, Friend, meets, next, ROOT, my, chairman]",0,2
In particular  will he consider establishing a proper link with the inter city routes from the North East of Scotland to the south?,InIN particularJJ willMD hePRP considerVB establishingVBG aDT properJJ linkNN withIN theDT interNN cityNN routesNNS fromIN theDT NorthNNP EastNNP ofIN ScotlandNNP toTO theDT southNN ,"root(ROOT-0, consider-6) case(particular-2, In-1) nmod:in(consider-6, particular-2) punct(consider-6, ,-3) aux(consider-6, will-4) nsubj(consider-6, he-5) xcomp(consider-6, establishing-7) det(link-10, a-8) amod(link-10, proper-9) dobj(establishing-7, link-10) case(routes-15, with-11) det(routes-15, the-12) compound(routes-15, inter-13) compound(routes-15, city-14) nmod:with(link-10, routes-15) case(East-19, from-16) det(East-19, the-17) compound(East-19, North-18) nmod:from(routes-15, East-19) case(Scotland-21, of-20) nmod:of(East-19, Scotland-21) case(south-24, to-22) det(south-24, the-23) nmod:to(East-19, south-24) punct(consider-6, ?-25)",0,7,[ ],0,2
I shall certainly talk with the chairman about the points that my hon. Friend has put to me.,IPRP shallMD certainlyRB talkVB withIN theDT chairmanNN aboutIN theDT pointsNNS thatWDT myPRP$ honNN FriendNNP hasVBZ putVBN toTO mePRP ,"root(ROOT-0, talk-4) nsubj(talk-4, I-1) aux(talk-4, shall-2) advmod(talk-4, certainly-3) case(chairman-7, with-5) det(chairman-7, the-6) nmod:with(talk-4, chairman-7) case(points-10, about-8) det(points-10, the-9) nmod:about(talk-4, points-10) dobj(put-16, that-11) nmod:poss(Friend-14, my-12) compound(Friend-14, hon.-13) nsubj(put-16, Friend-14) aux(put-16, has-15) acl:relcl(points-10, put-16) case(me-18, to-17) nmod:to(put-16, me-18) punct(talk-4, .-19)",0,8,"[that, Friend, my, points, me, put]",0,1
At the risk of making the Minister's next meeting with the chairman a very long one  may I ask him also to raise with the chairman the forecasts which make it plain that within the next few months British Rail will go through the ceiling on the public service obligation grant and that the figures for future years are unrealistic?,AtIN theDT riskNN ofIN makingVBG theDT MinisterNNP 'sPOS nextJJ meetingNN withIN theDT chairmanNN aDT veryRB longRB oneCD mayMD IPRP askVB himPRP alsoRB toTO raiseVB withIN theDT chairmanNN theDT forecastsNNS whichWDT makeVBP itPRP plainVBZ thatIN withinIN theDT nextJJ fewJJ monthsNNS BritishJJ RailNNP willMD goVB throughIN theDT ceilingNN onIN theDT publicJJ serviceNN obligationNN grantNN andCC thatIN theDT figuresNNS forIN futureJJ yearsNNS areVBP unrealisticJJ ,"root(ROOT-0, ask-21) case(risk-3, At-1) det(risk-3, the-2) nmod:at(ask-21, risk-3) mark(making-5, of-4) acl(risk-3, making-5) det(Minister-7, the-6) nmod:poss(meeting-10, Minister-7) case(Minister-7, 's-8) amod(meeting-10, next-9) dobj(making-5, meeting-10) case(chairman-13, with-11) det(chairman-13, the-12) nmod:with(meeting-10, chairman-13) det(one-17, a-14) advmod(long-16, very-15) amod(one-17, long-16) nmod:npmod(meeting-10, one-17) punct(ask-21, ,-18) aux(ask-21, may-19) nsubj(ask-21, I-20) dobj(ask-21, him-22) advmod(raise-25, also-23) mark(raise-25, to-24) xcomp(ask-21, raise-25) case(chairman-28, with-26) det(chairman-28, the-27) nmod:with(raise-25, chairman-28) det(forecasts-30, the-29) dep(chairman-28, forecasts-30) nsubj(make-32, which-31) acl:relcl(forecasts-30, make-32) nsubj(plain-34, it-33) xcomp(make-32, plain-34) mark(go-44, that-35) case(months-40, within-36) det(months-40, the-37) amod(months-40, next-38) amod(months-40, few-39) nmod:within(go-44, months-40) amod(Rail-42, British-41) nsubj(go-44, Rail-42) aux(go-44, will-43) ccomp(plain-34, go-44) case(ceiling-47, through-45) det(ceiling-47, the-46) nmod:through(go-44, ceiling-47) case(grant-53, on-48) det(grant-53, the-49) amod(grant-53, public-50) compound(grant-53, service-51) compound(grant-53, obligation-52) nmod:on(ceiling-47, grant-53) cc(go-44, and-54) mark(unrealistic-62, that-55) det(figures-57, the-56) nsubj(unrealistic-62, figures-57) case(years-60, for-58) amod(years-60, future-59) nmod:for(figures-57, years-60) cop(unrealistic-62, are-61) ccomp(plain-34, unrealistic-62) conj:and(go-44, unrealistic-62) punct(ask-21, ?-63)",0,9,"[Minister, chairman, meeting, next, making, one]",0,2
I do not accept that.,IPRP doVBP notRB acceptVB thatIN ,"root(ROOT-0, accept-4) nsubj(accept-4, I-1) aux(accept-4, do-2) neg(accept-4, not-3) dobj(accept-4, that-5) punct(accept-4, .-6)",0,10,[ ],0,2
The chairman has made it clear that he wants and intends to live within the cash limits.,TheDT chairmanNN hasVBZ madeVBN itPRP clearJJ thatIN hePRP wantsVBZ andCC intendsVBZ toTO liveVB withinIN theDT cashNN limitsNNS ,"root(ROOT-0, made-4) det(chairman-2, The-1) nsubj(made-4, chairman-2) aux(made-4, has-3) nsubj(clear-6, it-5) xcomp(made-4, clear-6) mark(wants-9, that-7) nsubj(wants-9, he-8) nsubj(intends-11, he-8) ccomp(clear-6, wants-9) cc(wants-9, and-10) ccomp(clear-6, intends-11) conj:and(wants-9, intends-11) mark(live-13, to-12) xcomp(intends-11, live-13) case(limits-17, within-14) det(limits-17, the-15) compound(limits-17, cash-16) nmod:within(live-13, limits-17) punct(made-4, .-18)",0,10,"[live, and, he, clear, wants, intends]",0,2
The cut in the PSO for 1980 81 was about Â£22 million  of which Â£13 million was decided by the previous Government.,TheDT cutNN inIN theDT PSONNP forIN 1980CD 81CD wasVBD aboutIN Â£22JJ millionCD ofIN whichWDT Â£13NNP millionCD wasVBD decidedVBN byIN theDT previousJJ GovernmentNN ,"root(ROOT-0, cut-2) det(cut-2, The-1) case(PSO-5, in-3) det(PSO-5, the-4) nmod:in(cut-2, PSO-5) case(1980-7, for-6) nmod:for(cut-2, 1980-7) nsubj(million-13, 81-8) cop(million-13, was-9) advmod(million-13, about-10) compound(million-13, #-11) compound(million-13, 22-12) acl:relcl(1980-7, million-13) punct(million-13, ,-14) case(which-16, of-15) nmod:of(decided-21, which-16) compound(million-19, #-17) compound(million-19, 13-18) nsubjpass(decided-21, million-19) auxpass(decided-21, was-20) acl:relcl(million-13, decided-21) case(Government-25, by-22) det(Government-25, the-23) amod(Government-25, previous-24) nmod:agent(decided-21, Government-25) punct(cut-2, .-26)",0,10,[ ],0,2
Will he authorise the chairman to increase the investment on British Rail in Scotland  to make sure that the services improve  and particularly to electrify the line to take account of the shortage of diesel oil that is likely in the next 20 years?,WillMD hePRP authoriseVB theDT chairmanNN toTO increaseVB theDT investmentNN onIN BritishJJ RailNNP inIN ScotlandNNP toTO makeVB sureJJ thatIN theDT servicesNNS improveVBP andCC particularlyRB toTO electrifyVB theDT lineNN toTO takeVB accountNN ofIN theDT shortageNN ofIN dieselJJ oilNN thatWDT isVBZ likelyJJ inIN theDT nextJJ 20CD yearsNNS ,"root(ROOT-0, authorise-3) aux(authorise-3, Will-1) nsubj(authorise-3, he-2) det(chairman-5, the-4) dobj(authorise-3, chairman-5) mark(increase-7, to-6) advcl(authorise-3, increase-7) det(investment-9, the-8) dobj(increase-7, investment-9) case(Rail-12, on-10) amod(Rail-12, British-11) nmod:on(investment-9, Rail-12) case(Scotland-14, in-13) nmod:in(Rail-12, Scotland-14) punct(increase-7, ,-15) mark(make-17, to-16) advcl(increase-7, make-17) xcomp(make-17, sure-18) mark(improve-22, that-19) det(services-21, the-20) nsubj(improve-22, services-21) ccomp(sure-18, improve-22) punct(increase-7, ,-23) cc(increase-7, and-24) advmod(electrify-27, particularly-25) mark(electrify-27, to-26) advcl(authorise-3, electrify-27) conj:and(increase-7, electrify-27) det(line-29, the-28) dobj(electrify-27, line-29) mark(take-31, to-30) advcl(electrify-27, take-31) dobj(take-31, account-32) case(shortage-35, of-33) det(shortage-35, the-34) nmod:of(account-32, shortage-35) case(oil-38, of-36) compound(oil-38, diesel-37) nmod:of(shortage-35, oil-38) nsubj(likely-41, that-39) cop(likely-41, is-40) acl:relcl(shortage-35, likely-41) case(years-46, in-42) det(years-46, the-43) amod(years-46, next-44) nummod(years-46, 20-45) nmod:in(likely-41, years-46) punct(authorise-3, ?-47)",0,11,[ ],0,2
I shall certainly talk to the chairman about the points that the hon. Gentleman makes.,IPRP shallMD certainlyRB talkVB toTO theDT chairmanNN aboutIN theDT pointsNNS thatIN theDT honNN GentlemanNNP makesVBZ ,"root(ROOT-0, talk-4) nsubj(talk-4, I-1) aux(talk-4, shall-2) advmod(talk-4, certainly-3) case(chairman-7, to-5) det(chairman-7, the-6) nmod:to(talk-4, chairman-7) case(points-10, about-8) det(points-10, the-9) nmod:about(talk-4, points-10) dobj(makes-15, that-11) det(Gentleman-14, the-12) compound(Gentleman-14, hon.-13) nsubj(makes-15, Gentleman-14) acl:relcl(points-10, makes-15) punct(talk-4, .-16)",0,12,"[that, makes, Gentleman, points]",0,2
Does by right hon. Friend agree that there can be no justification for British Rail's freight operations running at anything but a genuine profit?,DoesNNS byIN rightJJ honNN FriendNNP agreeVBP thatIN thereEX canMD beVB noDT justificationNN forIN BritishNNP RailNNP 'sPOS freightJJ operationsNNS runningVBG atIN anythingNN butCC aDT genuineJJ profitNN ,"root(ROOT-0, agree-6) aux(agree-6, Does-1) case(Friend-5, by-2) amod(Friend-5, right-3) compound(Friend-5, hon.-4) nmod:by(Does-1, Friend-5) mark(justification-12, that-7) expl(justification-12, there-8) aux(justification-12, can-9) cop(justification-12, be-10) neg(justification-12, no-11) ccomp(agree-6, justification-12) case(operations-18, for-13) amod(Rail-15, British-14) nmod:poss(operations-18, Rail-15) case(Rail-15, 's-16) compound(operations-18, freight-17) nmod:for(justification-12, operations-18) acl(operations-18, running-19) case(anything-21, at-20) nmod:at(running-19, anything-21) cc(anything-21, but-22) det(profit-25, a-23) amod(profit-25, genuine-24) nmod:at(running-19, profit-25) conj:but(anything-21, profit-25) punct(agree-6, ?-26)",0,13,"[Friend, Does]",0,2
Have new financial targets yet been agreed with British Rail?,HaveVBP newJJ financialJJ targetsNNS yetRB beenVBN agreedVBN withIN BritishJJ RailNNP ,"root(ROOT-0, agreed-7) aux(agreed-7, Have-1) amod(targets-4, new-2) amod(targets-4, financial-3) nsubjpass(agreed-7, targets-4) advmod(agreed-7, yet-5) auxpass(agreed-7, been-6) case(Rail-10, with-8) amod(Rail-10, British-9) nmod:with(agreed-7, Rail-10) punct(agreed-7, ?-11)",0,13,[ ],0,2
Yes  Sir.,YesUH SirNNP ,"root(ROOT-0, Sir-3) discourse(Sir-3, Yes-1) punct(Sir-3, ,-2) punct(Sir-3, .-4)",0,14,[ ],0,2
The chairman accepts that it is important I believe that this is common policy on both sides of the House that British Rail's freight operations should run at a break even point.,TheDT chairmanNN acceptsVBZ thatIN itPRP isVBZ importantJJ IPRP believeVBP thatIN thisDT isVBZ commonJJ policyNN onIN bothDT sidesNNS ofIN theDT HouseNNP thatIN BritishNNP RailNNP 'sPOS freightNN operationsNNS shouldMD runVB atIN aDT breakNN evenRB pointVB ,"root(ROOT-0, accepts-3) det(chairman-2, The-1) nsubj(accepts-3, chairman-2) mark(important-7, that-4) nsubj(important-7, it-5) cop(important-7, is-6) ccomp(accepts-3, important-7) nsubj(believe-9, I-8) ccomp(important-7, believe-9) mark(policy-14, that-10) nsubj(policy-14, this-11) cop(policy-14, is-12) amod(policy-14, common-13) ccomp(believe-9, policy-14) case(sides-17, on-15) det(sides-17, both-16) nmod:on(policy-14, sides-17) case(House-20, of-18) det(House-20, the-19) nmod:of(sides-17, House-20) mark(run-28, that-21) compound(Rail-23, British-22) nmod:poss(operations-26, Rail-23) case(Rail-23, 's-24) compound(operations-26, freight-25) nsubj(run-28, operations-26) aux(run-28, should-27) ccomp(sides-17, run-28) case(break-31, at-29) det(break-31, a-30) nmod:at(run-28, break-31) advmod(point-33, even-32) nmod(break-31, point-33) punct(accepts-3, .-34)",0,14,[ ],0,2
